id_cliente,fecha,consumo_kwh,tipo_lectura
CL0104,2024-02-02,11.48,Real
CL0104,2024-02-03,16.73,Real
CL0104,2024-02-04,18.76,Estimada
CL0104,2024-02-05,25.52,Real
CL0104,2024-02-06,5.34,Real
CL0104,2024-02-07,15.49,Real
CL0104,2024-02-08,14.51,Real
CL0104,2024-02-09,9.39,Real
CL0104,2024-02-10,16.41,Real
CL0104,2024-02-11,25.78,Real
CL0104,2024-02-12,9.43,Real
CL0104,2024-02-13,20.62,Real
CL0104,2024-02-14,7.76,Estimada
CL0104,2024-02-15,12.97,Real
CL0104,2024-02-16,20.38,Estimada
CL0104,2024-02-17,26.96,Real
CL0104,2024-02-18,21.68,Real
CL0104,2024-02-19,10.43,Estimada
CL0104,2024-02-20,16.2,Real
CL0104,2024-02-21,14.82,Real
CL0104,2024-02-22,14.58,Estimada
CL0104,2024-02-23,14.15,Real
CL0104,2024-02-24,15.91,Real
CL0104,2024-02-25,10.28,Real
CL0104,2024-02-26,18.68,Estimada
CL0104,2024-02-27,24.27,Real
CL0104,2024-02-28,15.2,Real
CL0104,2024-02-29,14.22,Real
CL0104,2024-03-01,6.92,Real
CL0104,2024-03-02,14.36,Real
CL0104,2024-03-03,13.04,Real
CL0104,2024-03-04,13.86,Real
CL0104,2024-03-05,14.62,Real
CL0104,2024-03-06,8.88,Real
CL0104,2024-03-07,15.86,Estimada
CL0104,2024-03-08,14.42,Real
CL0104,2024-03-09,25.38,Real
CL0104,2024-03-10,21.31,Real
CL0104,2024-03-11,20.95,Real
CL0104,2024-03-12,14.68,Real
CL0104,2024-03-13,12.99,Real
CL0104,2024-03-14,12.95,Real
CL0104,2024-03-15,15.42,Real
CL0104,2024-03-16,29.03,Real
CL0104,2024-03-17,21.14,Real
CL0104,2024-03-18,5.18,Real
CL0104,2024-03-19,5.64,Real
CL0104,2024-03-20,17.23,Real
CL0104,2024-03-21,7.36,Real
CL0104,2024-03-22,11.12,Real
CL0104,2024-03-23,20.0,Real
CL0104,2024-03-24,20.92,Real
CL0104,2024-03-25,16.69,Real
CL0104,2024-03-26,15.04,Real
CL0104,2024-03-27,17.31,Real
CL0104,2024-03-28,15.56,Real
CL0104,2024-03-29,20.94,Real
CL0104,2024-03-30,28.02,Real
CL0104,2024-03-31,16.0,Real
CL0104,2024-04-01,18.27,Real
CL0104,2024-04-02,12.26,Real
CL0104,2024-04-03,22.21,Estimada
CL0104,2024-04-04,18.4,Real
CL0104,2024-04-05,19.16,Real
CL0104,2024-04-06,23.12,Real
CL0104,2024-04-07,11.27,Real
CL0104,2024-04-08,13.95,Real
CL0104,2024-04-09,10.86,Real
CL0104,2024-04-10,17.33,Real
CL0104,2024-04-11,11.54,Real
CL0104,2024-04-12,21.61,Real
CL0104,2024-04-13,18.58,Real
CL0104,2024-04-14,24.53,Real
CL0104,2024-04-15,19.06,Real
CL0104,2024-04-16,11.24,Real
CL0104,2024-04-17,16.76,Estimada
CL0104,2024-04-18,11.74,Real
CL0104,2024-04-19,16.42,Real
CL0104,2024-04-20,19.47,Real
CL0104,2024-04-21,15.09,Real
CL0104,2024-04-22,15.3,Real
CL0104,2024-04-23,0.63,Real
CL0104,2024-04-24,18.0,Estimada
CL0104,2024-04-25,18.38,Real
CL0104,2024-04-26,16.03,Real
CL0104,2024-04-27,25.23,Real
CL0104,2024-04-28,23.74,Real
CL0104,2024-04-29,11.39,Estimada
CL0104,2024-04-30,18.19,Real
CL0104,2024-05-01,22.05,Real
CL0104,2024-05-02,18.54,Real
CL0104,2024-05-03,18.27,Real
CL0104,2024-05-04,22.34,Estimada
CL0104,2024-05-05,18.53,Real
CL0104,2024-05-06,14.59,Real
CL0104,2024-05-07,18.33,Real
CL0104,2024-05-08,16.95,Real
CL0104,2024-05-09,17.97,Real
CL0104,2024-05-10,12.41,Real
CL0104,2024-05-11,26.05,Real
CL0104,2024-05-12,20.01,Real
CL0104,2024-05-13,15.43,Real
CL0104,2024-05-14,17.74,Real
CL0104,2024-05-15,16.79,Real
CL0104,2024-05-16,19.09,Real
CL0104,2024-05-17,17.29,Real
CL0104,2024-05-18,22.95,Real
CL0104,2024-05-19,31.69,Real
CL0104,2024-05-20,21.45,Real
CL0104,2024-05-21,13.72,Real
CL0104,2024-05-22,7.85,Real
CL0104,2024-05-23,16.91,Estimada
CL0104,2024-05-24,12.35,Real
CL0104,2024-05-25,24.87,Real
CL0104,2024-05-26,20.61,Real
CL0104,2024-05-27,9.98,Real
CL0104,2024-05-28,16.16,Real
CL0104,2024-05-29,19.57,Estimada
CL0104,2024-05-30,13.83,Real
CL0104,2024-05-31,13.96,Real
CL0104,2024-06-01,28.45,Real
CL0104,2024-06-02,22.04,Real
CL0104,2024-06-03,14.04,Real
CL0104,2024-06-04,24.83,Real
CL0104,2024-06-05,12.42,Real
CL0104,2024-06-06,17.82,Real
CL0104,2024-06-07,19.79,Real
CL0104,2024-06-08,29.02,Real
CL0104,2024-06-09,32.32,Real
CL0104,2024-06-10,15.13,Real
CL0104,2024-06-11,21.25,Real
CL0104,2024-06-12,21.26,Real
CL0104,2024-06-13,13.19,Real
CL0104,2024-06-14,21.31,Real
CL0104,2024-06-15,23.54,Estimada
CL0104,2024-06-16,21.71,Estimada
CL0104,2024-06-17,24.56,Real
CL0104,2024-06-18,21.44,Real
CL0104,2024-06-19,23.8,Real
CL0104,2024-06-20,18.01,Real
CL0104,2024-06-21,25.01,Real
CL0104,2024-06-22,21.23,Real
CL0104,2024-06-23,31.0,Real
CL0104,2024-06-24,20.24,Real
CL0104,2024-06-25,25.55,Real
CL0104,2024-06-26,17.56,Estimada
CL0104,2024-06-27,14.97,Real
CL0104,2024-06-28,22.07,Real
CL0105,2024-01-01,6.36,Real
CL0105,2024-01-02,5.78,Real
CL0105,2024-01-03,8.1,Real
CL0105,2024-01-04,8.6,Real
CL0105,2024-01-05,5.95,Real
CL0105,2024-01-06,12.04,Real
CL0105,2024-01-07,7.07,Real
CL0105,2024-01-08,10.21,Real
CL0105,2024-01-09,6.97,Real
CL0105,2024-01-10,6.97,Real
CL0105,2024-01-11,8.62,Real
CL0105,2024-01-12,8.61,Real
CL0105,2024-01-13,10.38,Real
CL0105,2024-01-14,7.33,Real
CL0105,2024-01-15,5.41,Real
CL0105,2024-01-16,9.83,Real
CL0105,2024-01-17,6.03,Real
CL0105,2024-01-18,2.77,Real
CL0105,2024-01-19,7.74,Real
CL0105,2024-01-20,8.62,Real
CL0105,2024-01-21,9.7,Real
CL0105,2024-01-22,7.59,Real
CL0105,2024-01-23,6.44,Real
CL0105,2024-01-24,6.01,Real
CL0105,2024-01-25,3.91,Real
CL0105,2024-01-26,6.09,Real
CL0105,2024-01-27,7.99,Estimada
CL0105,2024-01-28,6.0,Real
CL0105,2024-01-29,6.33,Real
CL0105,2024-01-30,8.1,Estimada
CL0105,2024-01-31,5.92,Real
CL0105,2024-02-01,3.36,Real
CL0105,2024-02-02,7.55,Real
CL0105,2024-02-03,8.88,Real
CL0105,2024-02-04,9.06,Real
CL0105,2024-02-05,6.7,Real
CL0105,2024-02-06,2.72,Real
CL0105,2024-02-07,2.63,Real
CL0105,2024-02-08,9.07,Real
CL0105,2024-02-09,5.56,Real
CL0105,2024-02-10,7.23,Real
CL0105,2024-02-11,5.64,Real
CL0105,2024-02-12,7.07,Real
CL0105,2024-02-13,5.95,Real
CL0105,2024-02-14,3.84,Real
CL0105,2024-02-15,5.89,Real
CL0105,2024-02-16,5.82,Real
CL0105,2024-02-17,4.36,Real
CL0105,2024-02-18,9.04,Real
CL0105,2024-02-19,6.93,Real
CL0105,2024-02-20,2.22,Real
CL0105,2024-02-21,6.08,Real
CL0105,2024-02-22,5.3,Real
CL0105,2024-02-23,4.44,Real
CL0105,2024-02-24,6.94,Real
CL0105,2024-02-25,6.4,Real
CL0105,2024-02-26,7.91,Real
CL0105,2024-02-27,5.32,Estimada
CL0105,2024-02-28,3.3,Real
CL0105,2024-02-29,2.96,Real
CL0105,2024-03-01,7.07,Real
CL0105,2024-03-02,11.43,Real
CL0105,2024-03-03,5.14,Real
CL0105,2024-03-04,4.43,Real
CL0105,2024-03-05,3.96,Real
CL0105,2024-03-06,4.87,Real
CL0105,2024-03-07,4.07,Real
CL0105,2024-03-08,6.85,Real
CL0105,2024-03-09,2.93,Real
CL0105,2024-03-10,9.16,Real
CL0105,2024-03-11,5.38,Estimada
CL0105,2024-03-12,4.98,Estimada
CL0105,2024-03-13,6.47,Real
CL0105,2024-03-14,4.52,Real
CL0105,2024-03-15,4.89,Real
CL0105,2024-03-16,8.66,Real
CL0105,2024-03-17,6.87,Real
CL0105,2024-03-18,4.52,Real
CL0105,2024-03-19,7.73,Real
CL0105,2024-03-20,5.51,Real
CL0105,2024-03-21,5.21,Real
CL0105,2024-03-22,6.51,Real
CL0105,2024-03-23,3.54,Real
CL0105,2024-03-24,7.02,Real
CL0105,2024-03-25,4.86,Estimada
CL0105,2024-03-26,3.85,Real
CL0105,2024-03-27,2.64,Real
CL0105,2024-03-28,2.45,Real
CL0105,2024-03-29,4.77,Real
CL0105,2024-03-30,7.5,Real
CL0105,2024-03-31,11.16,Real
CL0105,2024-04-01,4.63,Real
CL0105,2024-04-02,4.78,Estimada
CL0105,2024-04-03,5.17,Real
CL0105,2024-04-04,5.81,Real
CL0105,2024-04-05,5.09,Real
CL0105,2024-04-06,6.48,Real
CL0105,2024-04-07,3.51,Real
CL0105,2024-04-08,3.69,Real
CL0105,2024-04-09,2.83,Real
CL0105,2024-04-10,9.08,Real
CL0105,2024-04-11,5.54,Real
CL0105,2024-04-12,9.59,Real
CL0105,2024-04-13,9.07,Real
CL0105,2024-04-14,9.66,Estimada
CL0105,2024-04-15,4.04,Real
CL0105,2024-04-16,4.53,Real
CL0105,2024-04-17,5.12,Real
CL0105,2024-04-18,7.24,Real
CL0105,2024-04-19,5.57,Real
CL0105,2024-04-20,8.13,Real
CL0105,2024-04-21,5.36,Real
CL0105,2024-04-22,4.56,Real
CL0105,2024-04-23,4.16,Real
CL0105,2024-04-24,9.07,Real
CL0105,2024-04-25,3.8,Real
CL0105,2024-04-26,7.53,Real
CL0105,2024-04-27,6.43,Real
CL0105,2024-04-28,3.26,Real
CL0105,2024-04-29,8.46,Estimada
CL0105,2024-04-30,8.43,Real
CL0105,2024-05-01,6.37,Real
CL0105,2024-05-02,6.23,Real
CL0105,2024-05-03,8.17,Real
CL0105,2024-05-04,11.23,Real
CL0105,2024-05-05,9.0,Real
CL0105,2024-05-06,5.01,Real
CL0105,2024-05-07,3.45,Real
CL0105,2024-05-08,7.7,Real
CL0105,2024-05-09,4.41,Real
CL0105,2024-05-10,7.48,Real
CL0105,2024-05-11,9.5,Real
CL0105,2024-05-12,10.29,Real
CL0105,2024-05-13,4.4,Real
CL0105,2024-05-14,3.5,Real
CL0105,2024-05-15,6.95,Real
CL0105,2024-05-16,4.79,Real
CL0105,2024-05-17,1.7,Real
CL0105,2024-05-18,7.77,Real
CL0105,2024-05-19,6.57,Real
CL0105,2024-05-20,4.15,Real
CL0105,2024-05-21,4.54,Estimada
CL0105,2024-05-22,3.1,Real
CL0105,2024-05-23,6.53,Real
CL0105,2024-05-24,1.54,Real
CL0105,2024-05-25,11.3,Real
CL0105,2024-05-26,6.05,Real
CL0105,2024-05-27,4.35,Real
CL0105,2024-05-28,6.52,Real
CL0105,2024-05-29,8.99,Real
CL0105,2024-05-30,6.16,Real
CL0105,2024-05-31,4.85,Real
CL0105,2024-06-01,8.54,Real
CL0105,2024-06-02,10.66,Real
CL0105,2024-06-03,9.36,Real
CL0105,2024-06-04,7.45,Real
CL0105,2024-06-05,10.91,Estimada
CL0105,2024-06-06,4.12,Real
CL0105,2024-06-07,6.73,Estimada
CL0105,2024-06-08,9.64,Real
CL0105,2024-06-09,9.98,Real
CL0105,2024-06-10,7.25,Real
CL0105,2024-06-11,9.13,Real
CL0105,2024-06-12,8.65,Real
CL0105,2024-06-13,8.29,Real
CL0105,2024-06-14,5.33,Real
CL0105,2024-06-15,12.89,Real
CL0105,2024-06-16,10.26,Real
CL0105,2024-06-17,8.13,Real
CL0105,2024-06-18,6.28,Real
CL0105,2024-06-19,9.92,Real
CL0105,2024-06-20,8.07,Real
CL0105,2024-06-21,7.05,Real
CL0105,2024-06-22,9.17,Estimada
CL0105,2024-06-23,9.37,Real
CL0105,2024-06-24,8.91,Real
CL0105,2024-06-25,8.9,Real
CL0105,2024-06-26,6.83,Real
CL0105,2024-06-27,7.92,Real
CL0105,2024-06-28,8.01,Real
CL0106,2024-01-01,19.22,Real
CL0106,2024-01-02,13.69,Real
CL0106,2024-01-03,12.81,Real
CL0106,2024-01-04,23.15,Real
CL0106,2024-01-05,15.64,Real
CL0106,2024-01-06,14.04,Estimada
CL0106,2024-01-07,19.24,Real
CL0106,2024-01-08,16.03,Real
CL0106,2024-01-09,10.0,Real
CL0106,2024-01-10,12.99,Real
CL0106,2024-01-11,14.42,Real
CL0106,2024-01-12,17.7,Real
CL0106,2024-01-13,20.38,Real
CL0106,2024-01-14,25.61,Real
CL0106,2024-01-15,15.13,Real
CL0106,2024-01-16,10.03,Real
CL0106,2024-01-17,12.84,Real
CL0106,2024-01-18,18.24,Real
CL0106,2024-01-19,15.78,Real
CL0106,2024-01-20,19.21,Real
CL0106,2024-01-21,20.6,Real
CL0106,2024-01-22,17.16,Real
CL0106,2024-01-23,18.74,Real
CL0106,2024-01-24,16.56,Real
CL0106,2024-01-25,17.97,Real
CL0106,2024-01-26,15.69,Real
CL0106,2024-01-27,20.53,Real
CL0106,2024-01-28,27.48,Real
CL0106,2024-01-29,7.91,Real
CL0106,2024-01-30,13.08,Real
CL0106,2024-01-31,17.1,Estimada
CL0106,2024-02-01,20.68,Estimada
CL0106,2024-02-02,17.31,Real
CL0106,2024-02-03,22.67,Real
CL0106,2024-02-04,17.4,Real
CL0106,2024-02-05,19.53,Real
CL0106,2024-02-06,13.06,Real
CL0106,2024-02-07,12.92,Estimada
CL0106,2024-02-08,11.05,Real
CL0106,2024-02-09,17.54,Real
CL0106,2024-02-10,22.25,Real
CL0106,2024-02-11,23.38,Real
CL0106,2024-02-12,16.24,Real
CL0106,2024-02-13,6.74,Real
CL0106,2024-02-14,10.35,Real
CL0106,2024-02-15,5.52,Real
CL0106,2024-02-16,13.78,Real
CL0106,2024-02-17,8.87,Real
CL0106,2024-02-18,14.3,Estimada
CL0106,2024-02-19,13.28,Real
CL0106,2024-02-20,16.0,Real
CL0106,2024-02-21,12.26,Real
CL0106,2024-02-22,13.17,Real
CL0106,2024-02-23,14.66,Real
CL0106,2024-02-24,19.22,Real
CL0106,2024-02-25,17.33,Real
CL0106,2024-02-26,11.22,Real
CL0106,2024-02-27,13.7,Real
CL0106,2024-02-28,10.95,Estimada
CL0106,2024-02-29,14.21,Real
CL0106,2024-03-01,16.42,Real
CL0106,2024-03-02,10.83,Real
CL0106,2024-03-03,6.51,Real
CL0106,2024-03-04,12.19,Real
CL0106,2024-03-05,4.13,Real
CL0106,2024-03-06,6.11,Estimada
CL0106,2024-03-07,12.46,Real
CL0106,2024-03-08,9.35,Real
CL0106,2024-03-09,21.42,Real
CL0106,2024-03-10,20.82,Real
CL0106,2024-03-11,9.57,Real
CL0106,2024-03-12,12.34,Real
CL0106,2024-03-13,11.04,Real
CL0106,2024-03-14,9.0,Real
CL0106,2024-03-15,3.24,Real
CL0106,2024-03-16,19.67,Real
CL0106,2024-03-17,18.15,Estimada
CL0106,2024-03-18,12.94,Real
CL0106,2024-03-19,17.15,Real
CL0106,2024-03-20,8.31,Real
CL0106,2024-03-21,12.53,Real
CL0106,2024-03-22,14.05,Real
CL0106,2024-03-23,18.11,Real
CL0106,2024-03-24,12.08,Real
CL0106,2024-03-25,14.0,Real
CL0106,2024-03-26,13.15,Real
CL0106,2024-03-27,5.36,Real
CL0106,2024-03-28,10.1,Real
CL0106,2024-03-29,11.99,Real
CL0106,2024-03-30,21.12,Real
CL0106,2024-03-31,11.63,Real
CL0106,2024-04-01,16.51,Real
CL0106,2024-04-02,10.62,Estimada
CL0106,2024-04-03,10.41,Estimada
CL0106,2024-04-04,12.37,Real
CL0106,2024-04-05,18.52,Estimada
CL0106,2024-04-06,20.18,Real
CL0106,2024-04-07,21.67,Estimada
CL0106,2024-04-08,9.23,Real
CL0106,2024-04-09,10.12,Real
CL0106,2024-04-10,16.23,Real
CL0106,2024-04-11,15.03,Real
CL0106,2024-04-12,5.39,Real
CL0106,2024-04-13,21.07,Real
CL0106,2024-04-14,19.78,Real
CL0106,2024-04-15,16.14,Real
CL0106,2024-04-16,16.53,Estimada
CL0106,2024-04-17,11.32,Estimada
CL0106,2024-04-18,12.75,Estimada
CL0106,2024-04-19,10.69,Real
CL0106,2024-04-20,18.15,Estimada
CL0106,2024-04-21,20.78,Real
CL0106,2024-04-22,11.6,Real
CL0106,2024-04-23,11.81,Real
CL0106,2024-04-24,14.18,Real
CL0106,2024-04-25,6.95,Real
CL0106,2024-04-26,12.32,Real
CL0106,2024-04-27,27.78,Real
CL0106,2024-04-28,17.09,Real
CL0106,2024-04-29,7.09,Real
CL0106,2024-04-30,12.08,Real
CL0106,2024-05-01,16.24,Real
CL0106,2024-05-02,9.42,Real
CL0106,2024-05-03,13.76,Real
CL0106,2024-05-04,7.07,Real
CL0106,2024-05-05,24.25,Real
CL0106,2024-05-06,14.63,Real
CL0106,2024-05-07,22.04,Estimada
CL0106,2024-05-08,17.48,Estimada
CL0106,2024-05-09,6.5,Real
CL0106,2024-05-10,16.96,Real
CL0106,2024-05-11,7.99,Real
CL0106,2024-05-12,23.11,Real
CL0106,2024-05-13,14.67,Real
CL0106,2024-05-14,13.75,Real
CL0106,2024-05-15,23.38,Real
CL0106,2024-05-16,9.99,Real
CL0106,2024-05-17,22.6,Real
CL0106,2024-05-18,13.07,Real
CL0106,2024-05-19,24.07,Real
CL0106,2024-05-20,11.86,Real
CL0106,2024-05-21,20.16,Real
CL0106,2024-05-22,11.12,Real
CL0106,2024-05-23,10.7,Real
CL0106,2024-05-24,11.01,Real
CL0106,2024-05-25,12.21,Real
CL0106,2024-05-26,27.47,Real
CL0106,2024-05-27,21.15,Real
CL0106,2024-05-28,15.66,Real
CL0106,2024-05-29,11.39,Real
CL0106,2024-05-30,15.29,Real
CL0106,2024-05-31,15.21,Real
CL0106,2024-06-01,24.43,Real
CL0106,2024-06-02,31.16,Real
CL0106,2024-06-03,15.94,Real
CL0106,2024-06-04,19.17,Real
CL0106,2024-06-05,21.52,Real
CL0106,2024-06-06,13.98,Real
CL0106,2024-06-07,14.52,Real
CL0106,2024-06-08,25.39,Real
CL0106,2024-06-09,26.34,Estimada
CL0106,2024-06-10,20.66,Estimada
CL0106,2024-06-11,19.16,Estimada
CL0106,2024-06-12,11.26,Real
CL0106,2024-06-13,19.04,Real
CL0106,2024-06-14,23.91,Real
CL0106,2024-06-15,25.25,Real
CL0106,2024-06-16,29.27,Real
CL0106,2024-06-17,15.48,Real
CL0106,2024-06-18,13.9,Real
CL0106,2024-06-19,20.7,Real
CL0106,2024-06-20,19.95,Real
CL0106,2024-06-21,20.88,Real
CL0106,2024-06-22,25.47,Real
CL0106,2024-06-23,19.67,Real
CL0106,2024-06-24,11.94,Real
CL0106,2024-06-25,15.67,Real
CL0106,2024-06-26,13.24,Real
CL0106,2024-06-27,14.41,Real
CL0106,2024-06-28,17.37,Real
CL0107,2024-01-01,14.9,Real
CL0107,2024-01-02,14.81,Real
CL0107,2024-01-03,18.89,Real
CL0107,2024-01-04,14.84,Real
CL0107,2024-01-05,14.53,Real
CL0107,2024-01-06,31.82,Real
CL0107,2024-01-07,19.37,Real
CL0107,2024-01-08,12.29,Real
CL0107,2024-01-09,18.27,Real
CL0107,2024-01-10,24.36,Real
CL0107,2024-01-11,16.76,Real
CL0107,2024-01-12,20.19,Estimada
CL0107,2024-01-13,15.47,Real
CL0107,2024-01-14,20.55,Estimada
CL0107,2024-01-15,19.73,Real
CL0107,2024-01-16,13.76,Real
CL0107,2024-01-17,20.16,Real
CL0107,2024-01-18,20.39,Real
CL0107,2024-01-19,5.65,Real
CL0107,2024-01-20,26.05,Real
CL0107,2024-01-21,26.98,Real
CL0107,2024-01-22,10.72,Real
CL0107,2024-01-23,16.0,Real
CL0107,2024-01-24,17.52,Real
CL0107,2024-01-25,20.42,Real
CL0107,2024-01-26,10.41,Real
CL0107,2024-01-27,29.35,Real
CL0107,2024-01-28,14.86,Real
CL0107,2024-01-29,11.22,Real
CL0107,2024-01-30,16.51,Real
CL0107,2024-01-31,20.61,Real
CL0107,2024-02-01,12.17,Real
CL0107,2024-02-02,19.26,Real
CL0107,2024-02-03,16.23,Real
CL0107,2024-02-04,20.31,Estimada
CL0107,2024-02-05,7.52,Real
CL0107,2024-02-06,14.85,Estimada
CL0107,2024-02-07,17.21,Real
CL0107,2024-02-08,11.77,Real
CL0107,2024-02-09,8.4,Real
CL0107,2024-02-10,16.23,Real
CL0107,2024-02-11,8.29,Real
CL0107,2024-02-12,18.56,Real
CL0107,2024-02-13,11.77,Real
CL0107,2024-02-14,23.83,Real
CL0107,2024-02-15,13.36,Real
CL0107,2024-02-16,17.41,Real
CL0107,2024-02-17,19.89,Real
CL0107,2024-02-18,21.77,Real
CL0107,2024-02-19,17.77,Real
CL0107,2024-02-20,8.84,Real
CL0107,2024-02-21,17.6,Real
CL0107,2024-02-22,13.76,Real
CL0107,2024-02-23,14.81,Real
CL0107,2024-02-24,13.96,Real
CL0107,2024-02-25,17.46,Estimada
CL0107,2024-02-26,15.24,Real
CL0107,2024-02-27,13.54,Real
CL0107,2024-02-28,14.87,Real
CL0107,2024-02-29,9.11,Real
CL0107,2024-03-01,8.65,Real
CL0107,2024-03-02,24.29,Real
CL0107,2024-03-03,23.55,Real
CL0107,2024-03-04,17.16,Real
CL0107,2024-03-05,15.18,Real
CL0107,2024-03-06,10.93,Real
CL0107,2024-03-07,12.57,Estimada
CL0107,2024-03-08,11.62,Real
CL0107,2024-03-09,18.34,Real
CL0107,2024-03-10,17.58,Real
CL0107,2024-03-11,21.26,Real
CL0107,2024-03-12,17.49,Real
CL0107,2024-03-13,7.98,Real
CL0107,2024-03-14,19.91,Real
CL0107,2024-03-15,7.15,Real
CL0107,2024-03-16,22.17,Estimada
CL0107,2024-03-17,20.16,Real
CL0107,2024-03-18,9.42,Estimada
CL0107,2024-03-19,18.83,Real
CL0107,2024-03-20,18.8,Real
CL0107,2024-03-21,15.15,Real
CL0107,2024-03-22,19.73,Real
CL0107,2024-03-23,14.71,Real
CL0107,2024-03-24,17.85,Real
CL0107,2024-03-25,9.39,Real
CL0107,2024-03-26,17.28,Real
CL0107,2024-03-27,12.33,Real
CL0107,2024-03-28,11.93,Real
CL0107,2024-03-29,10.26,Estimada
CL0107,2024-03-30,16.2,Real
CL0107,2024-03-31,16.41,Real
CL0107,2024-04-01,16.5,Real
CL0107,2024-04-02,13.94,Real
CL0107,2024-04-03,12.56,Real
CL0107,2024-04-04,11.91,Real
CL0107,2024-04-05,8.53,Real
CL0107,2024-04-06,17.58,Real
CL0107,2024-04-07,21.91,Real
CL0107,2024-04-08,13.25,Real
CL0107,2024-04-09,5.05,Real
CL0107,2024-04-10,23.09,Real
CL0107,2024-04-11,12.2,Real
CL0107,2024-04-12,18.06,Real
CL0107,2024-04-13,18.81,Real
CL0107,2024-04-14,20.31,Real
CL0107,2024-04-15,17.38,Real
CL0107,2024-04-16,14.38,Real
CL0107,2024-04-17,6.15,Real
CL0107,2024-04-18,12.52,Real
CL0107,2024-04-19,11.07,Real
CL0107,2024-04-20,17.1,Real
CL0107,2024-04-21,22.71,Real
CL0107,2024-04-22,17.63,Real
CL0107,2024-04-23,13.6,Real
CL0107,2024-04-24,17.51,Estimada
CL0107,2024-04-25,17.6,Real
CL0107,2024-04-26,18.79,Real
CL0107,2024-04-27,27.15,Real
CL0107,2024-04-28,22.69,Real
CL0107,2024-04-29,11.62,Real
CL0107,2024-04-30,15.5,Real
CL0107,2024-05-01,17.58,Real
CL0107,2024-05-02,9.52,Real
CL0107,2024-05-03,14.06,Estimada
CL0107,2024-05-04,23.76,Real
CL0107,2024-05-05,22.19,Real
CL0107,2024-05-06,19.84,Real
CL0107,2024-05-07,23.0,Real
CL0107,2024-05-08,13.36,Real
CL0107,2024-05-09,18.77,Real
CL0107,2024-05-10,10.43,Real
CL0107,2024-05-11,21.19,Real
CL0107,2024-05-12,26.53,Real
CL0107,2024-05-13,7.68,Real
CL0107,2024-05-14,14.78,Real
CL0107,2024-05-15,15.1,Real
CL0107,2024-05-16,16.93,Real
CL0107,2024-05-17,16.13,Real
CL0107,2024-05-18,7.44,Real
CL0107,2024-05-19,32.21,Real
CL0107,2024-05-20,10.15,Real
CL0107,2024-05-21,13.73,Real
CL0107,2024-05-22,14.67,Real
CL0107,2024-05-23,4.32,Real
CL0107,2024-05-24,16.3,Real
CL0107,2024-05-25,25.17,Real
CL0107,2024-05-26,24.73,Real
CL0107,2024-05-27,20.9,Real
CL0107,2024-05-28,26.01,Real
CL0107,2024-05-29,27.17,Real
CL0107,2024-05-30,16.21,Real
CL0107,2024-05-31,15.3,Estimada
CL0107,2024-06-01,30.06,Real
CL0107,2024-06-02,28.14,Real
CL0107,2024-06-03,22.7,Real
CL0107,2024-06-04,11.75,Real
CL0107,2024-06-05,23.01,Real
CL0107,2024-06-06,22.64,Real
CL0107,2024-06-07,30.64,Real
CL0107,2024-06-08,24.51,Real
CL0107,2024-06-09,31.17,Real
CL0107,2024-06-10,17.4,Real
CL0107,2024-06-11,28.67,Real
CL0107,2024-06-12,29.43,Real
CL0107,2024-06-13,23.09,Real
CL0107,2024-06-14,24.65,Real
CL0107,2024-06-15,24.29,Real
CL0107,2024-06-16,20.97,Real
CL0107,2024-06-17,20.59,Real
CL0107,2024-06-18,17.61,Real
CL0107,2024-06-19,20.04,Estimada
CL0107,2024-06-20,24.8,Real
CL0107,2024-06-21,28.23,Estimada
CL0107,2024-06-22,29.96,Real
CL0107,2024-06-23,28.71,Real
CL0107,2024-06-24,12.24,Real
CL0107,2024-06-25,20.28,Real
CL0107,2024-06-26,21.32,Real
CL0107,2024-06-27,11.86,Real
CL0107,2024-06-28,16.01,Real
CL0108,2024-01-01,236.61,Real
CL0108,2024-01-02,283.72,Real
CL0108,2024-01-03,252.26,Real
CL0108,2024-01-04,205.68,Real
CL0108,2024-01-05,123.96,Real
CL0108,2024-01-06,220.53,Real
CL0108,2024-01-07,167.58,Real
CL0108,2024-01-08,153.28,Real
CL0108,2024-01-09,167.64,Real
CL0108,2024-01-10,153.83,Real
CL0108,2024-01-11,161.93,Real
CL0108,2024-01-12,214.96,Estimada
CL0108,2024-01-13,132.15,Real
CL0108,2024-01-14,68.99,Estimada
CL0108,2024-01-15,179.87,Real
CL0108,2024-01-16,214.31,Real
CL0108,2024-01-17,266.57,Real
CL0108,2024-01-18,251.63,Real
CL0108,2024-01-19,260.49,Real
CL0108,2024-01-20,142.96,Real
CL0108,2024-01-21,145.57,Estimada
CL0108,2024-01-22,236.85,Real
CL0108,2024-01-23,172.85,Real
CL0108,2024-01-24,241.26,Real
CL0108,2024-01-25,246.34,Real
CL0108,2024-01-26,239.97,Estimada
CL0108,2024-01-27,163.67,Real
CL0108,2024-01-28,153.87,Real
CL0108,2024-01-29,183.35,Real
CL0108,2024-01-30,145.26,Estimada
CL0108,2024-01-31,290.69,Estimada
CL0108,2024-02-01,238.48,Real
CL0108,2024-02-02,150.98,Real
CL0108,2024-02-03,77.06,Real
CL0108,2024-02-04,195.11,Real
CL0108,2024-02-05,164.37,Estimada
CL0108,2024-02-06,122.4,Real
CL0108,2024-02-07,165.29,Real
CL0108,2024-02-08,113.37,Real
